log_id,log_timestamp,site_id,zone_id,device_id,badge_id,user_id,outcome
LOG-002258,2025-01-14 02:12:17+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00071,USR-0071,granted
LOG-002259,2025-01-03 04:13:14+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00088,USR-0088,granted
LOG-002260,2025-01-01 12:36:32+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00038,USR-0038,granted
LOG-002261,2025-01-11 08:25:43+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00062,USR-0062,granted
LOG-002262,2025-01-13 22:31:15+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00027,USR-0027,granted
LOG-002263,2025-01-12 14:40:43+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00031,USR-0031,granted
LOG-002264,2025-01-13 04:40:31+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00149,USR-0149,granted
LOG-002265,2025-01-13 02:10:08+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00026,USR-0026,granted
LOG-002266,2025-01-10 14:21:02+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00094,USR-0094,granted
LOG-002267,2025-01-13 21:45:03+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00086,USR-0086,granted
LOG-002268,2025-01-05 18:40:08+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00010,USR-0010,granted
LOG-002269,2025-01-11 10:17:24+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00167,USR-0167,tailgated
LOG-002270,2025-01-02 06:56:25+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00197,USR-0197,granted
LOG-002271,2025-01-08 09:16:46+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00128,USR-0128,granted
LOG-002272,2025-01-05 01:39:29+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00135,USR-0135,granted
LOG-002273,2025-01-14 03:24:04+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00047,USR-0047,granted
LOG-002274,2025-01-07 02:32:48+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00169,USR-0169,granted
LOG-002275,2025-01-03 22:24:49+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00157,USR-0157,granted
LOG-002276,2025-01-08 23:18:05+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00088,USR-0088,granted
LOG-002277,2025-01-02 01:58:32+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00142,USR-0142,granted
LOG-002278,2025-01-02 18:35:52+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00192,USR-0192,granted
LOG-002279,2025-01-07 01:01:33+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00121,USR-0121,denied
LOG-002280,2025-01-09 19:58:54+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00040,USR-0040,granted
LOG-002281,2025-01-09 03:37:30+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00067,USR-0067,denied
LOG-002282,2025-01-01 18:36:51+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,BADGE-00038,USR-0038,granted
LOG-002283,2025-01-10 12:28:34+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00067,USR-0067,granted
LOG-002284,2025-01-01 19:22:31+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00179,USR-0179,granted
LOG-002286,2025-01-01 13:08:50+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00179,USR-0179,granted
LOG-002287,2025-01-01 08:59:23+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00058,USR-0058,granted
LOG-002288,2025-01-08 05:54:48+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00100,USR-0100,??unknown??
LOG-002289,2025-01-12 05:29:14+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00106,USR-0106,granted
LOG-002290,2025-01-11 17:03:04+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00026,USR-0026,granted
LOG-002292,2025-01-03 11:58:58+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00062,USR-0062,denied
LOG-002293,2025-01-14 08:11:24+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00012,USR-0012,granted
LOG-002294,2025-01-01 06:54:09+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00151,USR-0151,denied
LOG-002295,2025-01-05 20:53:35+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00110,USR-0110,granted
LOG-002296,2025-01-11 13:22:32+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00170,USR-0170,granted
LOG-002297,2025-01-09 15:18:16+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00173,USR-0173,granted
LOG-002298,2025-01-12 01:34:51+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00070,USR-0070,granted
LOG-002299,2025-01-11 17:33:35+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00164,USR-0164,granted
LOG-002300,2025-01-14 03:43:12+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00013,USR-0013,granted
LOG-002301,2025-01-08 05:30:30+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00086,USR-0086,granted
LOG-002302,2025-01-12 11:50:16+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00134,USR-0134,granted
LOG-002303,2025-01-03 04:23:04+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00094,USR-0094,granted
LOG-002304,2025-01-03 10:29:10+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00148,USR-0148,granted
LOG-002305,2025-01-01 16:43:56+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00172,USR-0172,granted
LOG-002306,2025-01-03 20:43:01+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,,USR-0085,tailgated
LOG-002307,2025-01-02 13:25:49+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00055,USR-0055,granted
LOG-002308,2025-01-12 12:56:44+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00117,USR-0117,denied
LOG-002309,2025-01-07 22:17:15+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00174,USR-0174,invalid_credential
LOG-002310,2025-01-07 05:14:59+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,BADGE-00198,USR-0198,denied
LOG-002311,2025-01-09 22:54:29+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00164,USR-0164,granted
LOG-002312,2025-01-06 00:48:43+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00049,USR-0049,granted
LOG-002313,2025-01-08 23:41:41+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00042,USR-0042,granted
LOG-002314,2025-01-01 01:11:08+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00115,USR-0115,granted
LOG-002315,2025-01-10 23:32:22+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00081,USR-0081,granted
LOG-002316,2025-01-13 04:49:30+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00123,USR-0123,granted
LOG-002317,2025-01-01 13:06:06+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00185,USR-0185,granted
LOG-002318,2025-01-02 03:03:12+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00110,USR-0110,granted
LOG-002319,2025-01-02 21:48:36+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00072,USR-0072,??unknown??
LOG-002320,2025-01-09 12:18:40+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00174,USR-0174,denied
LOG-002321,2025-01-11 15:44:34+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00088,USR-0088,granted
LOG-002322,2025-01-12 12:30:18+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00122,USR-0122,granted
LOG-002323,2025-01-11 22:28:37+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00028,USR-0028,granted
LOG-002324,2025-01-09 01:54:25+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00102,USR-0102,denied
LOG-002325,2025-01-10 19:58:13+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00086,USR-0086,granted
LOG-002326,2025-01-04 22:03:31+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00025,USR-0025,granted
LOG-002327,2025-01-11 10:27:51+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00043,USR-0043,granted
LOG-002328,2025-01-03 13:27:37+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00141,USR-0141,granted
LOG-002329,2025-01-14 11:42:56+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00037,USR-0037,granted
LOG-002330,2025-01-01 14:01:53+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00027,USR-0027,granted
LOG-002331,2025-01-14 05:15:25+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00012,USR-0012,denied
LOG-002332,2025-01-07 10:44:49+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00006,USR-0006,granted
LOG-002333,2025-01-10 00:32:44+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00087,USR-0087,granted
LOG-002334,2025-01-03 05:41:44+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00098,USR-0098,granted
LOG-002335,2025-01-05 11:17:46+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00125,USR-0125,invalid_credential
LOG-002336,2025-01-13 01:42:55+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00115,USR-0115,granted
LOG-002337,2025-01-01 04:44:26+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00108,USR-0108,??unknown??
LOG-002338,2025-01-03 16:23:57+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00200,USR-0200,granted
LOG-002339,2025-01-09 20:13:12+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00050,USR-0050,granted
LOG-002340,2025-01-12 06:12:38+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00143,USR-0143,granted
LOG-002341,2025-01-07 00:55:04+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00016,USR-0016,granted
LOG-002342,2025-01-02 05:24:40+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00170,USR-0170,denied
LOG-002343,2025-01-03 01:24:03+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00073,USR-0073,granted
LOG-002344,2025-01-13 11:09:13+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00070,USR-0070,denied
LOG-002345,2025-01-04 00:19:34+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00028,USR-0028,invalid_credential
LOG-002346,2025-01-09 02:25:33+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00102,USR-0102,granted
LOG-002347,2025-01-14 02:40:24+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00080,USR-0080,granted
LOG-002348,2025-01-06 06:12:09+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00195,USR-0195,granted
LOG-002349,2025-01-01 22:15:01+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00036,USR-0036,granted
LOG-002350,2025-01-12 09:10:23+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00084,USR-0084,granted
LOG-002351,2025-01-12 00:35:23+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,BADGE-00181,USR-0181,granted
LOG-002352,2025-01-10 02:45:30+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,BADGE-00162,USR-0162,granted
LOG-002353,2025-01-13 15:05:17+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00153,USR-0153,granted
LOG-002354,2025-01-11 20:39:44+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00106,USR-0106,granted
LOG-002355,2025-01-10 15:17:04+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00175,USR-0175,granted
LOG-002356,2025-01-05 16:02:44+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,,USR-0045,granted
LOG-002357,2025-01-01 20:36:37+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00162,USR-0162,??unknown??
LOG-002358,2025-01-11 03:54:43+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00117,USR-0117,granted
LOG-002359,2025-01-12 20:12:22+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00070,USR-0070,granted
LOG-002360,2025-01-10 17:32:57+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00044,USR-0044,granted
LOG-002361,2025-01-10 03:30:17+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00105,USR-0105,granted
LOG-002362,2025-01-11 01:21:16+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00001,USR-0001,granted
LOG-002363,2025-01-04 21:04:57+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00143,USR-0143,granted
LOG-002364,2025-01-02 15:17:26+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00048,USR-0048,granted
LOG-002365,2025-01-09 19:33:50+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00078,USR-0078,granted
LOG-002366,2025-01-14 04:52:39+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00039,USR-0039,granted
LOG-002367,2025-01-02 21:52:41+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00094,USR-0094,granted
LOG-002368,2025-01-01 23:55:31+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00075,USR-0075,granted
LOG-002369,2025-01-10 21:46:09+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00038,USR-0038,granted
LOG-002370,2025-01-06 22:00:33+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00178,USR-0178,granted
LOG-002371,2025-01-13 15:24:22+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00152,USR-0152,granted
LOG-002372,2025-01-07 14:32:16+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00078,USR-0078,granted
LOG-002373,2025-01-08 07:17:04+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00012,USR-0012,granted
LOG-002374,2025-01-01 20:45:59+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00170,USR-0170,granted
LOG-002375,2025-01-14 07:54:26+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00140,USR-0140,denied
LOG-002376,2025-01-05 15:11:09+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00112,USR-0112,granted
LOG-002377,2025-01-07 03:11:58+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00121,USR-0121,granted
LOG-002378,2025-01-09 19:23:26+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00002,USR-0002,granted
LOG-002379,2025-01-13 00:08:32+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00095,USR-0095,granted
LOG-002380,2025-01-12 03:09:09+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00038,USR-0038,granted
LOG-002381,2025-01-11 19:56:44+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00131,USR-0131,granted
LOG-002382,2025-01-02 11:28:00+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00187,USR-0187,invalid_credential
LOG-002383,2025-01-02 05:42:43+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00107,USR-0107,granted
LOG-002384,2025-01-12 15:18:23+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00121,USR-0121,granted
LOG-002385,2025-01-13 18:39:03+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00134,USR-0134,granted
LOG-002386,2025-01-09 17:34:32+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00186,USR-0186,granted
LOG-002387,2025-01-13 17:54:12+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00008,USR-0008,granted
LOG-002388,2025-01-05 10:41:53+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00063,USR-0063,granted
LOG-002389,2025-01-05 22:04:31+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00054,USR-0054,denied
LOG-002390,2025-01-03 09:08:27+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00144,USR-0144,granted
LOG-002391,2025-01-12 02:35:42+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00090,USR-0090,granted
LOG-002392,2025-01-10 08:55:16+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00155,USR-0155,granted
LOG-002393,2025-01-04 03:28:40+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00095,USR-0095,granted
LOG-002394,2025-01-14 23:44:21+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00196,USR-0196,granted
LOG-002395,2025-01-01 10:12:42+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00154,USR-0154,granted
LOG-002396,2025-01-11 18:49:03+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00004,USR-0004,invalid_credential
LOG-002397,2025-01-03 21:51:59+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00198,USR-0198,granted
LOG-002398,2025-01-11 23:25:10+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00191,USR-0191,granted
LOG-002399,2025-01-07 18:37:10+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00009,USR-0009,granted
LOG-002400,2025-01-04 06:37:51+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00079,USR-0079,granted
LOG-002401,2025-01-01 19:24:34+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00195,USR-0195,granted
LOG-002402,2025-01-09 16:44:44+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00168,USR-0168,granted
LOG-002403,2025-01-03 05:45:42+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00094,USR-0094,??unknown??
LOG-002404,2025-01-07 07:07:14+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00109,USR-0109,granted
LOG-002405,2025-01-14 07:20:48+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00006,USR-0006,denied
LOG-002406,2025-01-13 10:15:03+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00113,USR-0113,denied
LOG-002407,2025-01-07 21:55:48+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00134,USR-0134,granted
LOG-002408,2025-01-11 05:50:18+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00072,USR-0072,denied
LOG-002409,2025-01-12 12:33:41+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00062,USR-0062,granted
LOG-002410,2025-01-09 11:47:41+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00166,USR-0166,granted
LOG-002411,2025-01-03 21:25:29+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,BADGE-00090,USR-0090,granted
LOG-002412,2025-01-12 08:38:36+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00053,USR-0053,??unknown??
LOG-002413,2025-01-02 05:44:34+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00075,USR-0075,granted
LOG-002414,2025-01-08 07:32:03+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00099,USR-0099,??unknown??
LOG-002415,2025-01-11 22:15:49+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00052,USR-0052,granted
LOG-002416,2025-01-08 23:43:32+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,,USR-0113,granted
LOG-002417,2025-01-05 21:12:28+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00173,USR-0173,granted
LOG-002418,2025-01-06 19:52:41+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00149,USR-0149,invalid_credential
LOG-002419,2025-01-07 10:29:38+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00047,USR-0047,??unknown??
LOG-002420,2025-01-11 09:59:49+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00095,USR-0095,granted
LOG-002421,2025-01-14 21:21:18+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00109,USR-0109,granted
LOG-002422,2025-01-11 21:36:12+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00137,USR-0137,invalid_credential
LOG-002423,2025-01-05 10:21:14+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00152,USR-0152,granted
LOG-002424,2025-01-02 13:21:49+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00098,USR-0098,??unknown??
LOG-002425,2025-01-07 14:58:36+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00064,USR-0064,granted
LOG-002426,2025-01-13 00:17:09+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00132,USR-0132,granted
LOG-002427,2025-01-09 21:17:46+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00026,USR-0026,granted
LOG-002428,2025-01-05 12:07:39+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00135,USR-0135,denied
LOG-002429,2025-01-02 05:55:36+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00180,USR-0180,granted
LOG-002430,2025-01-04 12:44:53+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00142,USR-0142,granted
LOG-002431,2025-01-11 00:43:15+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00087,USR-0087,invalid_credential
LOG-002432,2025-01-10 09:07:00+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00165,USR-0165,granted
LOG-002433,2025-01-07 07:46:52+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00107,USR-0107,granted
LOG-002434,2025-01-05 16:11:08+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00109,USR-0109,granted
LOG-002435,2025-01-03 10:48:16+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00171,USR-0171,granted
LOG-002436,2025-01-14 14:44:50+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00039,USR-0039,granted
LOG-002437,2025-01-07 00:39:42+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00156,USR-0156,granted
LOG-002438,2025-01-11 17:46:58+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00136,USR-0136,granted
LOG-002439,2025-01-07 10:47:02+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,BADGE-00106,USR-0106,tailgated
LOG-002440,2025-01-08 23:15:19+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00016,USR-0016,granted
LOG-002441,2025-01-09 23:17:14+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00154,USR-0154,granted
LOG-002442,2025-01-05 23:33:33+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00044,USR-0044,granted
LOG-002443,2025-01-14 02:52:36+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00180,USR-0180,granted
LOG-002444,2025-01-07 09:39:19+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00159,USR-0159,granted
LOG-002445,2025-01-11 17:03:42+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00073,USR-0073,granted
LOG-002446,2025-01-13 19:53:38+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00088,USR-0088,denied
LOG-002447,2025-01-06 08:30:10+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00006,USR-0006,granted
LOG-002448,2025-01-04 06:37:38+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00100,USR-0100,denied
LOG-002449,2025-01-14 13:48:05+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00012,USR-0012,granted
LOG-002450,2025-01-12 00:03:44+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00198,USR-0198,granted
LOG-002451,2025-01-12 01:43:08+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00129,USR-0129,granted
LOG-002452,2025-01-14 05:52:13+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00048,USR-0048,invalid_credential
LOG-002453,2025-01-01 09:23:29+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,BADGE-00161,USR-0161,granted
LOG-002454,2025-01-14 05:25:40+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00004,USR-0004,granted
LOG-002455,2025-01-02 15:10:21+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00110,USR-0110,granted
LOG-002456,2025-01-03 00:49:16+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00023,USR-0023,granted
LOG-002457,2025-01-04 01:15:05+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00011,USR-0011,granted
LOG-002458,2025-01-02 14:04:19+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00049,USR-0049,granted
LOG-002459,2025-01-02 04:03:24+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00059,USR-0059,granted
LOG-002460,2025-01-02 18:03:11+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00146,USR-0146,granted
LOG-002461,2025-01-07 19:06:11+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00179,USR-0179,granted
LOG-002462,2025-01-06 05:09:38+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00156,USR-0156,granted
LOG-002463,2025-01-05 18:28:51+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00148,USR-0148,granted
LOG-002464,2025-01-03 09:43:50+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00114,USR-0114,granted
LOG-002465,2025-01-14 14:54:09+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00075,USR-0075,granted
LOG-002466,2025-01-05 15:42:26+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00052,USR-0052,granted
LOG-002467,2025-01-07 14:50:20+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00190,USR-0190,granted
LOG-002468,2025-01-02 23:47:21+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00105,USR-0105,granted
LOG-002469,2025-01-03 23:17:01+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00113,USR-0113,granted
